Quality	#1 ID	#2 ID	#1 String	#2 String
0	1508	0711	ベルマン方程式とは何ですか	もとの特徴空間上の2点$\bm{x}, \bm{x}'$の距離に基づいて定義されるある関数$K(\bm{x}, \bm{x}')$
0	1508	1103	ベルマン方程式とは何ですか	一つのまとまりと認められるデータは相互の距離がなるべく近くなるように
0	1508	1220	ベルマン方程式とは何ですか	まばらなデータを低次元行列の積に分解する方法の一つ
0	1508	0901	ベルマン方程式とは何ですか	特徴抽出前の生データに近い信号から，その内容を表現する特徴を学習する，というところ
0	1508	1301	ベルマン方程式とは何ですか	連続音声認識
0	1508	1304	ベルマン方程式とは何ですか	出力系列を参照する素性
0	1508	0402	ベルマン方程式とは何ですか	最大事後確率則
0	1508	0715	ベルマン方程式とは何ですか	複雑な非線形変換を求めるという操作を避ける方法
1	1509	1509	モデルベースの手法とはどのような場合ですか	環境をモデル化する知識，すなわち，状態遷移確率と報酬の確率分布が与えられている場合
0	1509	0803	モデルベースの手法とはどのような場合ですか	個々のノードの出力であるロジスティック関数を重みを加えて足し合わせることで，データの境界の形に合わせた識別面を構成することができるから
0	1509	0105	モデルベースの手法とはどのような場合ですか	アルゴリズムとして明示的に解法が与えられないタスクに対して，そのタスクを遂行するためのモデルを，学習データから構築すること
0	1509	0402	モデルベースの手法とはどのような場合ですか	事後確率
0	1509	1304	モデルベースの手法とはどのような場合ですか	出力系列を参照する素性
0	1509	0313	モデルベースの手法とはどのような場合ですか	適当なところで決定木の成長を止める方法（葉の要素数を一定値以下にならないようにする）や，完全に学習させた後，枝刈りするという方法
0	1509	0801	モデルベースの手法とはどのような場合ですか	計算ユニットを，階層的に組み合わせて，入力から出力を計算するメカニズム
0	1509	0402	モデルベースの手法とはどのような場合ですか	入力を観測した後で計算される確率
0	1509	0505	モデルベースの手法とはどのような場合ですか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	1509	0206	モデルベースの手法とはどのような場合ですか	学習データが大量にある場合は，半分を学習用，残り半分を評価用として分ける方法
0	1509	0802	モデルベースの手法とはどのような場合ですか	特徴ベクトルの次元数
0	1509	0112	モデルベースの手法とはどのような場合ですか	線形回帰，回帰木，モデル木など
0	1509	0306	モデルベースの手法とはどのような場合ですか	FIND-Sアルゴリズムに加えて，負例に対して最も一般的な仮説（いかなる事例も正）を最低限特殊化するという処理を加えて，仮説の空間を特殊な論理式と一般的な論理式で挟むことによって，候補を絞り込む方法
0	1509	0209	モデルベースの手法とはどのような場合ですか	識別器が正例と判断したときに，それがどれだけ信頼できるかという指標
0	1509	1502	モデルベースの手法とはどのような場合ですか	将棋や囲碁などを行うプログラム
0	1509	0711	モデルベースの手法とはどのような場合ですか	カーネル関数
0	1509	0502	モデルベースの手法とはどのような場合ですか	特徴ベクトルの要素が数値なので，各要素を軸とする空間を考えることができる点
0	1509	0707	モデルベースの手法とはどのような場合ですか	間違ったデータがあってもよいので，それらが識別面からあまり離れていないような識別面を選ぶ
0	1509	0912	モデルベースの手法とはどのような場合ですか	畳み込み層と，プーリング層を交互に配置し，最後のプーリング層の出力を受ける通常のニューラルネットワークを最終出力側に配置したもの
0	1509	0406	モデルベースの手法とはどのような場合ですか	各クラスから生じる特徴の尤もらしさを表す
0	1509	0109	モデルベースの手法とはどのような場合ですか	正解が付いていない場合の学習
0	1509	1406	モデルベースの手法とはどのような場合ですか	特徴ベクトルが数値であってもラベルであっても，教師ありデータで作成した識別器のパラメータを，教師なしデータを用いて調整してゆく
0	1509	0805	モデルベースの手法とはどのような場合ですか	出力層の誤差を求めて，その誤差を中間層に伝播させて学習を行う手法
0	1509	0102	モデルベースの手法とはどのような場合ですか	「人工知能=機械学習」ではありません．知的に振る舞うシステムを作る方法は，機械学習だけとは限りません．開発者が，その振る舞いの規則をプログラムとして作成することによっても，それなりに知的に振る舞うシステムは作製できます
0	1509	0315	モデルベースの手法とはどのような場合ですか	分割後のデータの分散
1	1509	1509	モデルフリーの手法とはどのような場合ですか	環境のモデルを持っていない場合，すなわち，状態遷移確率と報酬の確率分布が未知の場合
0	1509	1004	モデルフリーの手法とはどのような場合ですか	学習データから復元抽出することで，もとのデータと同じサイズの独立なデータ集合を作成し，各々のデータ集合に対して同じアルゴリズムで識別器を作成するもの
0	1509	0912	モデルフリーの手法とはどのような場合ですか	畳み込み層と，プーリング層を交互に配置し，最後のプーリング層の出力を受ける通常のニューラルネットワークを最終出力側に配置したものです
0	1509	0811	モデルフリーの手法とはどのような場合ですか	引数が負のときは0，0以上のときはその値を出力
0	1509	0917	モデルフリーの手法とはどのような場合ですか	LSTM
0	1509	0104	モデルフリーの手法とはどのような場合ですか	深い階層構造をとることによって，従来は人手でプログラムされていた特徴抽出段階の処理を，学習の対象として取り込んでいるところ
0	1509	0305	モデルフリーの手法とはどのような場合ですか	仮説の表現を，特徴に対する制約を論理積(AND)で結合したものに制限
0	1509	1505	モデルフリーの手法とはどのような場合ですか	「マルコフ性」とは次状態での事象の起こる確率は現在の状態だけから決まり，過去の状態には依存しないという性質
0	1509	0402	モデルフリーの手法とはどのような場合ですか	事後確率が最大となるクラスを識別結果とする方法
0	1509	1209	モデルフリーの手法とはどのような場合ですか	この値が高いほど，得られる情報の多い規則であること
0	1509	0507	モデルフリーの手法とはどのような場合ですか	学習データが線形分離可能な場合には必ず識別境界面を見つけて停止します
0	1509	0505	モデルフリーの手法とはどのような場合ですか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	1509	0610	モデルフリーの手法とはどのような場合ですか	トレードオフの関係
0	1509	0906	モデルフリーの手法とはどのような場合ですか	入力層に向かうにつれ修正量が少なくなり，多階層では入力側の重みはほとんど動かない
0	1509	1106	モデルフリーの手法とはどのような場合ですか	最も近い事例対の距離を類似度とする
0	1509	0701	モデルフリーの手法とはどのような場合ですか	識別境界線と最も近いデータとの距離
0	1509	0810	モデルフリーの手法とはどのような場合ですか	誤差が小さくなって消失してしまう
0	1509	1510	モデルフリーの手法とはどのような場合ですか	確率$1-\epsilon$で最適な行為，確率$\epsilon$でそれ以外の行為を実行する探索手法の総称
0	1509	0109	モデルフリーの手法とはどのような場合ですか	入力の分類結果をカテゴリとして出力するものを識別とし，入力から予測される数値を出力するもの
0	1509	0611	モデルフリーの手法とはどのような場合ですか	このような判断をしたから，この値が求まったというように，結果に説明を付けやすくなる
0	1509	1205	モデルフリーの手法とはどのような場合ですか	ある項目集合が頻出でないならば，その項目集合を含む集合も頻出でない
0	1509	0315	モデルフリーの手法とはどのような場合ですか	分割後のデータの分散
0	1509	0505	モデルフリーの手法とはどのような場合ですか	パーセプトロン
0	1509	0802	モデルフリーの手法とはどのような場合ですか	特徴空間上では線形識別面を設定すること
0	1509	0111	モデルフリーの手法とはどのような場合ですか	音声や文字の認識，レビュー文章のPN判定（positive（ほめている）か negative（けなしている）か），疾病の有無の判定など
1	1510	1510	ε-greedy法とは何ですか	確率$1-\epsilon$で最適な行為，確率$\epsilon$でそれ以外の行為を実行する探索手法の総称
0	1510	1207	ε-greedy法とは何ですか	a priori な原理の対偶を用いて，小さな項目集合から支持度の計算を始め，項目集合を大きくしてゆく際に，頻出でない項目集合をそれ以上拡張しないことで，調べるべき項目集合を減らす方法
0	1510	0707	ε-greedy法とは何ですか	間違ったデータがあってもよいので，それらが識別面からあまり離れていないような識別面を選ぶ
0	1510	0912	ε-greedy法とは何ですか	画像認識
0	1510	0611	ε-greedy法とは何ですか	このような判断をしたから，この値が求まったというように，結果に説明を付けやすくなる
0	1510	0114	ε-greedy法とは何ですか	入力データ集合から適切なまとまりを作ることでクラスを推定する手法
0	1510	1112	ε-greedy法とは何ですか	単純にいうと，近くにデータがないか，あるは極端に少ないものを外れ値とみなす，というものです．
0	1510	0514	ε-greedy法とは何ですか	ランダムに学習データを一つ選び，その学習データに対して重みを更新するという方法
0	1510	0611	ε-greedy法とは何ですか	識別における決定木の考え方を回帰問題に適用する方法
0	1510	0903	ε-greedy法とは何ですか	多階層ニューラルネットワーク，畳み込みネットワーク，リカレントネットワーク
0	1510	0801	ε-greedy法とは何ですか	計算ユニットを，階層的に組み合わせて，入力から出力を計算するメカニズム
0	1510	0507	ε-greedy法とは何ですか	学習データが線形分離可能な場合には必ず識別境界面を見つけて停止します
0	1510	0514	ε-greedy法とは何ですか	全データに対する誤差を計算してから重みを更新するので，一回の重みの更新に時間がかかり，データ数が多いと収束が遅くなります
0	1510	0204	ε-greedy法とは何ですか	学習データが高次元空間上にまばらに存在することになり，そのようなまばらなデータから得られたモデルは，一般的に汎化能力が低い
0	1510	0701	ε-greedy法とは何ですか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
0	1510	0209	ε-greedy法とは何ですか	精度と再現率を総合的に判断するために，その調和平均をとったもの
0	1510	0211	ε-greedy法とは何ですか	横軸に false positive rate (FPR = FP/負例数), 縦軸に true positive rate (TPR = TP/正例数)をとって，閾値を変えていったときの値をプロットしたもの
0	1510	1507	ε-greedy法とは何ですか	各状態において$Q(s_t, a_t)$（状態$s_t$ で行為$a_t$ を行うときの価値）の値を，問題の状況設定に従って求めてゆく，というもの
0	1510	1503	ε-greedy法とは何ですか	スロットマシン（すなわちこの唯一の状態）で，最大の報酬を得る行為（$K$本のうちどのアームを引くか）
0	1510	1502	ε-greedy法とは何ですか	報酬を得るために，環境に対して何らかの行為を行う意思決定エージェントの学習
0	1510	0710	ε-greedy法とは何ですか	低次元の特徴ベクトルを高次元に写像
0	1510	1303	ε-greedy法とは何ですか	形容詞の後には名詞がくることが多い，助詞の前には名詞がくることが多いなど
0	1510	0507	ε-greedy法とは何ですか	全ての誤りがなくなることが学習の終了条件なので
0	1510	0708	ε-greedy法とは何ですか	制約を弱める変数
0	1510	0707	ε-greedy法とは何ですか	間違ったデータがあってもよいので，それらが識別面からあまり離れていないような識別面を選ぶ
1	0502	0502	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	一つは，学習データを高次元の空間に写すことで，きれいに分離される可能性を高めておいて，線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求めるという方法です．この代表的な手法が，第7章で説明するSVM（サポートベクトルマシン）です．もう一つは，非線形のモデルであらわした複雑な境界面のパラメータを，学習データとの誤差がなるべく少なくなるように調整する方法です
0	0502	0801	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	計算ユニットを，階層的に組み合わせて，入力から出力を計算するメカニズム
0	0502	0701	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
0	0502	1310	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	確率的非決定性オートマトンの一種
0	0502	0109	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	正解が付いていない場合の学習
0	0502	1010	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	誤りを減らすことに特化した識別器を，次々に加えてゆくという方法
0	0502	0402	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	最大事後確率則
0	0502	0611	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	識別における決定木の考え方を回帰問題に適用する方法
0	0502	0116	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	学習データが教師あり／教師なしの混在となっているもの
0	0502	1110	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	事前にクラスタ数$k$を固定しなければいけないという問題点
0	0502	0715	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	カーネルトリック
0	0502	0811	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	半分の領域で勾配が1になるので，誤差が消失しません．また，多くのユニットの出力が0であるスパース（疎ら）なネットワークになる点や，勾配計算が高速に行える点などが，ディープニューラルネットワークの学習に有利に働くので，事前学習なしでも学習が行える
0	0502	1207	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	小さな項目集合から支持度の計算を始め，項目集合を大きくしてゆく際に，頻出でない項目集合をそれ以上拡張しないことで，調べるべき項目集合を減らす方法
0	0502	0115	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	Apriori アルゴリズムやその高速化版である FP-Growth 
0	0502	0316	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	連続値である数値特徴を，いくつかのグループに分ける離散化という処理をおこなう
0	0502	0805	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	誤差逆伝播法
0	0502	1506	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	各状態でどの行為を取ればよいのかという意思決定規則を獲得してゆくプロセス
0	0502	1506	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	後に得られる報酬ほど割り引いて計算するための係数
0	0502	0508	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	データ集合に対して，この「悪さ」を足し合わせてしまうと，出力よりも教師信号が大きい場合と，出力よりも教師信号が小さい場合の効果が打ち消し合ってしまいます
0	0502	0413	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	変数間の独立性を表現できること
0	0502	1309	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	学習の際に観測されない隠れ変数の値を用いなければならない，という点
0	0502	0505	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	生物の神経細胞の仕組みをモデル化したもの
0	0502	1108	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	クラスタ数$k$をあらかじめ与え，各クラスタの平均ベクトルを乱数で生成し（あるいはランダムに$k$個データを選んで平均ベクトルとし），各データを最も近い平均ベクトルを持つクラスタに所属させた後，それぞれのクラスタの平均ベクトルを，その所属するデータから再計算します．この手順を，全クラスタの平均ベクトルが動かなくなるまで繰り返します
0	0502	0412	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	確率的に値を変化させる変数（以下，確率変数とよびます．本書の設定では，特徴やクラスにあたります）をノード，それらの間の依存関係をアーク（片方向の矢印）でグラフィカルに表した確率モデル
0	0502	1301	非線形性を持つデータに対して識別を行うにはどんな方法がありますか	動画像の分類や音声で入力された単語の識別などの問題
1	0505	0505	識別関数法とはなんですか	関数$\hat{c}(\bm{x})$を，確率分布などの制約を一切考えずに，データだけに注目して構成する方法
0	0505	1001	識別関数法とはなんですか	識別器を複数組み合わせ，それらの結果を統合することで，個々の識別器よりも性能を向上させる方法
0	0505	1106	識別関数法とはなんですか	最も近い事例対の距離を類似度とする
0	0505	0801	識別関数法とはなんですか	このモデルは生物の神経細胞のモデルであると考えられています
0	0505	1106	識別関数法とはなんですか	最も遠い事例対の距離を類似度とする
0	0505	0411	識別関数法とはなんですか	$n_{j}$が0の場合，この特徴値に対する尤度が$0$になり，その結果，この特徴値を含むすべての事例の確率が$0$になる
0	0505	0701	識別関数法とはなんですか	サポートベクトルマシン
0	0505	1214	識別関数法とはなんですか	高速化のアイディアとして，トランザクションデータをコンパクトな情報に変換し，そのコンパクトな情報に対してパターンマイニングを行うという手法
0	0505	0906	識別関数法とはなんですか	十分多くの層を持つニューラルネットワーク
0	0505	0109	識別関数法とはなんですか	正解が付いていない場合の学習
0	0505	0611	識別関数法とはなんですか	識別における決定木の考え方を回帰問題に適用する方法
0	0505	0410	識別関数法とはなんですか	各特徴はほかの特徴とは独立に値を決定するものと仮定をすると，特定の特徴について，特定の値をとるデータを集めることになるので，すべての特徴値の組み合わせに対するデータよりはかなり少ない量のデータで学習ができます．このような，特徴の独立性を仮定した識別法
0	0505	0902	識別関数法とはなんですか	どのような特徴を抽出するのかもデータから機械学習しようとする
0	0505	1110	識別関数法とはなんですか	事前にクラスタ数$k$を固定しなければいけないという問題点
0	0505	0912	識別関数法とはなんですか	畳み込みニューラルネットワーク
0	0505	0901	識別関数法とはなんですか	深層学習に用いるニューラルネットワーク
0	0505	0104	識別関数法とはなんですか	深い階層構造をとることによって，従来は人手でプログラムされていた特徴抽出段階の処理を，学習の対象として取り込んでいるところ
0	0505	1502	識別関数法とはなんですか	将棋や囲碁などを行うプログラム
0	0505	1309	識別関数法とはなんですか	学習の際に観測されない隠れ変数の値を用いなければならない，という点
0	0505	0111	識別関数法とはなんですか	決定木，ナイーブベイズ識別， ロジスティック識別，サポートベクトルマシン，ニューラルネットワークなど
0	0505	0610	識別関数法とはなんですか	トレードオフの関係
0	0505	0810	識別関数法とはなんですか	重みの修正量が層を戻るにつれて小さくなってゆく
0	0505	0708	識別関数法とはなんですか	制約を満たさない程度を表すので，小さい方が望ましい
0	0505	0113	識別関数法とはなんですか	入力データに潜む規則性を学習すること
0	0505	1506	識別関数法とはなんですか	各状態でどの行為を取ればよいのかという意思決定規則を獲得してゆくプロセス
1	0508	0508	最小二乗法とはなんですか	二乗誤差を最小にするように識別関数を調整する方法
0	0508	1501	最小二乗法とはなんですか	教師信号ではないがそれに準ずる情報が，一部の学習データにのみ与えられている状況での学習とみることができるので
0	0508	0504	最小二乗法とはなんですか	同じ量のデータを用いて複数のパラメータを推定する場合，パラメータの量が増えるほど，問題が難しくなる
0	0508	0713	最小二乗法とはなんですか	文書分類やバイオインフォマティックスなど
0	0508	0511	最小二乗法とはなんですか	$p(\ominus|\bm{x}) = 1 - p(\oplus|\bm{x})$（ただし，$\ominus$は負のクラス）
0	0508	0402	最小二乗法とはなんですか	統計的識別手法
0	0508	0413	最小二乗法とはなんですか	変数間の独立性を表現できること
0	0508	0505	最小二乗法とはなんですか	生物の神経細胞の仕組みをモデル化したもの
0	0508	1303	最小二乗法とはなんですか	地名・人名・組織名・日時などの特定の表現を文中から特定の表現を抜き出す
0	0508	1502	最小二乗法とはなんですか	報酬を得るために，環境に対して何らかの行為を行う意思決定エージェントの学習
0	0508	0911	最小二乗法とはなんですか	過学習が起きにくくなり，汎用性が高まることが報告されています
0	0508	0901	最小二乗法とはなんですか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0508	0313	最小二乗法とはなんですか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0508	1503	最小二乗法とはなんですか	全ての行為を順に試みて最も報酬の高い行為を選べばよい
0	0508	0715	最小二乗法とはなんですか	カーネルトリック
0	0508	1505	最小二乗法とはなんですか	「マルコフ性」を持つ確率過程における意思決定問題
0	0508	0502	最小二乗法とはなんですか	一つは，学習データを高次元の空間に写すことで，きれいに分離される可能性を高めておいて，線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求めるという方法です．この代表的な手法が，第7章で説明するSVM（サポートベクトルマシン）です．もう一つは，非線形のモデルであらわした複雑な境界面のパラメータを，学習データとの誤差がなるべく少なくなるように調整する方法です
0	0508	0701	最小二乗法とはなんですか	識別境界線と最も近いデータとの距離
0	0508	0701	最小二乗法とはなんですか	サポートベクトルマシン
0	0508	0717	最小二乗法とはなんですか	パラメータの可能な値をリストアップし，そのすべての組み合わせについて性能を評価して最も性能の高い組み合わせを求めます
0	0508	0113	最小二乗法とはなんですか	入力データに潜む規則性を学習すること
0	0508	0906	最小二乗法とはなんですか	入力層に向かうにつれ修正量が少なくなり，多階層では入力側の重みはほとんど動かない
0	0508	0313	最小二乗法とはなんですか	モデルが学習データに特化しすぎたために，未知データに対して性能が下がる現象
0	0508	1412	最小二乗法とはなんですか	特徴空間上のデータをノードとみなし，類似度に基づいたグラフ構造を構築する
0	0508	0702	最小二乗法とはなんですか	識別面は平面を仮定する
1	0510	0510	識別面とはなんですか	特徴空間上でクラスを分割する面
0	0510	1301	識別面とはなんですか	連続音声認識
0	0510	1403	識別面とはなんですか	多次元でも「次元の呪い」にかかっていない，ということ
0	0510	1301	識別面とはなんですか	形態素解析処理が典型的な問題
0	0510	0901	識別面とはなんですか	深層学習に用いるニューラルネットワーク
0	0510	0105	識別面とはなんですか	観測対象から問題設定に適した情報を選んでデータ化する処理
0	0510	0906	識別面とはなんですか	十分多くの層を持つニューラルネットワーク
0	0510	1301	識別面とはなんですか	ひとまとまりの系列データを特定のクラスに識別する問題
0	0510	0612	識別面とはなんですか	木の構造を二分木に限定し分類基準としてGini Impurity （ジニ不純度）を用いた決定木
0	0510	0701	識別面とはなんですか	サポートベクトルマシン
0	0510	1310	識別面とはなんですか	確率的非決定性オートマトンの一種
0	0510	0811	識別面とはなんですか	半分の領域で勾配が1になるので
0	0510	0802	識別面とはなんですか	隠れ層
0	0510	0514	識別面とはなんですか	ランダムに学習データを一つ選び，その学習データに対して重みを更新するという方法
0	0510	1106	識別面とはなんですか	最も遠い事例対の距離を類似度とする
0	0510	0611	識別面とはなんですか	回帰
0	0510	0512	識別面とはなんですか	最小化したい関数の勾配方向へ，パラメータを少しずつ動かすことを繰り返して，最適解へ収束させる方法
0	0510	0906	識別面とはなんですか	ニューラルネットワークで，入力に近い側の処理で，特徴抽出をおこなおうとするもの
0	0510	0907	識別面とはなんですか	誤差逆伝播法を用いた教師あり学習を行う前に，何らかの方法で重みの初期パラメータを適切なものに事前調整しておくというアイディア
0	0510	0903	識別面とはなんですか	多階層ニューラルネットワーク，畳み込みネットワーク，リカレントネットワーク
0	0510	0610	識別面とはなんですか	学習結果の散らばり具合
0	0510	0901	識別面とはなんですか	特徴抽出前の生データに近い信号から，その内容を表現する特徴を学習する
0	0510	1012	識別面とはなんですか	最初は，平等な重みが付いた学習データによって識別器を作成し，その識別器によって誤識別されたデータに対して，その重みを増やします．そのように重みが変更されたデータ集合に対して，次の識別器を学習するというやりかたで，異なる識別器を逐次的に作成
0	0510	0908	識別面とはなんですか	AutoencoderとRestricted Bolzmann Machine(RBM)
0	0510	1114	識別面とはなんですか	クラスタリング結果のデータ数の分布から
1	0512	0512	最急勾配法とはなんですか	最小化したい関数の勾配方向へ，パラメータを少しずつ動かすことを繰り返して，最適解へ収束させる方法
0	0512	0917	最急勾配法とはなんですか	LSTMセル
0	0512	1205	最急勾配法とはなんですか	ある項目集合が頻出ならば，その部分集合も頻出である
0	0512	0701	最急勾配法とはなんですか	識別境界線と最も近いデータとの距離
0	0512	0507	最急勾配法とはなんですか	パーセプトロンの収束定理
0	0512	0607	最急勾配法とはなんですか	Lasso回帰
0	0512	0906	最急勾配法とはなんですか	入力層に向かうにつれ修正量が少なくなり，多階層では入力側の重みはほとんど動かない
0	0512	0112	最急勾配法とはなんですか	線形回帰，回帰木，モデル木など
0	0512	0409	最急勾配法とはなんですか	推定するべき確率は，値1をとるデータ数の全データ数に対する割合という，ごく直観的な推定と一致します．この推定法を最尤推定法 (maximum likelihood estimation) とよびます
0	0512	1008	最急勾配法とはなんですか	学習データから復元抽出して，同サイズのデータ集合を複数作るところから始まります．次に，各データ集合に対して，識別器として決定木を作成するのですが，ノードでの分岐特徴を選ぶ際に，全特徴からあらかじめ決められた数だけ特徴をランダムに選びだし，その中から最も分類能力の高い特徴（たとえば，式(3.2)で定義したGain値の高いもの）を選びます．そして，その操作をリーフが単一クラスの集合になるまで再帰的に行います．
0	0512	0204	最急勾配法とはなんですか	特徴ベクトルの次元数を減らすこと
0	0512	0616	最急勾配法とはなんですか	一般に非線形式ではデータにフィットしすぎてしまうため
0	0512	0901	最急勾配法とはなんですか	特徴抽出前の信号を入力をとする多階層ニューラルネットワークの学習
0	0512	0701	最急勾配法とはなんですか	線形のモデルを使ってなるべく学習データに特化しすぎないような識別面を求める方法
0	0512	0711	最急勾配法とはなんですか	カーネル関数
0	0512	0305	最急勾配法とはなんですか	仮説の表現を，特徴に対する制約を論理積(AND)で結合したものに制限
0	0512	0810	最急勾配法とはなんですか	誤差が小さくなって消失してしまう
0	0512	0316	最急勾配法とはなんですか	連続値である数値特徴を，いくつかのグループに分ける離散化という処理をおこなう
0	0512	1104	最急勾配法とはなんですか	近くのデータをまとめて小さいクラスタを作り，その小さいクラスタに近くのデータを取り込むか，あるいは小さいクラスタ同士をまとめて，少し大きめの新しいクラスタを作るという手順を繰り返すもの
0	0512	0701	最急勾配法とはなんですか	サポートベクトルマシン
0	0512	0912	最急勾配法とはなんですか	畳み込みニューラルネットワーク
0	0512	0406	最急勾配法とはなんですか	各クラスから生じる特徴の尤もらしさを表す
0	0512	0717	最急勾配法とはなんですか	Grid search
0	0512	0801	最急勾配法とはなんですか	計算ユニットを，階層的に組み合わせて，入力から出力を計算するメカニズム
0	0512	0302	最急勾配法とはなんですか	カテゴリ形式の正解情報のこと
1	0514	0514	最急勾配法の問題点とはなんですか	全データに対する誤差を計算してから重みを更新するので，一回の重みの更新に時間がかかり，データ数が多いと収束が遅くなります．また，最大の欠点として，最適化対象の関数がいくつかの局所的最適解をもつとき，その局所的最適解に陥りやすいといわれています
0	0514	0612	最急勾配法の問題点とはなんですか	木の構造を二分木に限定し分類基準としてGini Impurity （ジニ不純度）を用いた
0	0514	0710	最急勾配法の問題点とはなんですか	もとの空間におけるデータ間の距離関係を保存するような，そんな都合の良い非線形写像が見つかるかということ
0	0514	0803	最急勾配法の問題点とはなんですか	個々のノードの出力であるロジスティック関数を重みを加えて足し合わせることで，データの境界の形に合わせた識別面を構成することができるから
0	0514	0412	最急勾配法の問題点とはなんですか	確率的に値を変化させる変数（以下，確率変数とよびます．本書の設定では，特徴やクラスにあたります）をノード，それらの間の依存関係をアーク（片方向の矢印）でグラフィカルに表した確率モデル
0	0514	0710	最急勾配法の問題点とはなんですか	データがまばらに分布することになるので，線形分離面が存在する可能性が高くなります
0	0514	0901	最急勾配法の問題点とはなんですか	深層学習に用いるニューラルネットワーク
0	0514	1408	最急勾配法の問題点とはなんですか	低密度分離が満たされていないデータに対しては，教師ありデータによって作成した初期識別器の誤りがずっと影響を及ぼし続ける性質
0	0514	0907	最急勾配法の問題点とはなんですか	誤差逆伝播法を用いた教師あり学習を行う前に，何らかの方法で重みの初期パラメータを適切なものに事前調整しておくというアイディア
0	0514	0803	最急勾配法の問題点とはなんですか	非線形識別面
0	0514	0104	最急勾配法の問題点とはなんですか	深い階層構造をとることによって，従来は人手でプログラムされていた特徴抽出段階の処理を，学習の対象として取り込んでいるところ
0	0514	0402	最急勾配法の問題点とはなんですか	事後確率が最大となるクラスを識別結果とする方法
0	0514	1409	最急勾配法の問題点とはなんですか	判断基準が異なる識別器を2つ用意して，お互いが教え合うというたとえで半教師あり学習を実現する方法
0	0514	0917	最急勾配法の問題点とはなんですか	LSTM
0	0514	0917	最急勾配法の問題点とはなんですか	入力ゲート・出力ゲート・忘却ゲート
0	0514	1306	最急勾配法の問題点とはなんですか	条件付き確率場（Conditional Random Field: CRF）
0	0514	0307	最急勾配法の問題点とはなんですか	データを分類する質問をノード（節）とし，分類結果をリーフ（葉）とする木構造
0	0514	0810	最急勾配法の問題点とはなんですか	2006 年頃に考案された事前学習法
0	0514	0416	最急勾配法の問題点とはなんですか	値が真となる確率を知りたいノードが表す変数
0	0514	0614	最急勾配法の問題点とはなんですか	モデル木
0	0514	0607	最急勾配法の問題点とはなんですか	パラメータ$\bm{w}$の絶対値を正則化項とするもの
0	0514	1405	最急勾配法の問題点とはなんですか	正解付きデータと特徴語のオーバーラップが多い正解なしデータにラベル付けを行って正解ありデータに取り込んでしまった後，新たな頻出語を特徴語とすることによって，連鎖的に特徴語を増やしてゆくという手段
0	0514	1409	最急勾配法の問題点とはなんですか	自分が出した誤りを指摘してくれる他人がいない
0	0514	0109	最急勾配法の問題点とはなんですか	正解が付いていない場合の学習
0	0514	0307	最急勾配法の問題点とはなんですか	データを分類する質問をノード（節）とし，分類結果をリーフ（葉）とする木構造の概念表現
1	0514	0514	確率的最急勾配法とはなんですか	ランダムに学習データを一つ選び，その学習データに対して重みを更新するという方法
0	0514	0611	確率的最急勾配法とはなんですか	識別における決定木の考え方を回帰問題に適用する方法
0	0514	0703	確率的最急勾配法とはなんですか	微分を利用して極値を求めて最小解を導くので，乗数$1/2$を付けておきます
0	0514	1508	確率的最急勾配法とはなんですか	無限時刻の和で表現される状態価値関数を，隣接時刻間の再帰方程式で表したもの
0	0514	0406	確率的最急勾配法とはなんですか	各クラスから生じる特徴の尤もらしさを表す
